2460.128371689293,2370.0203685033166,0.011626545000000002,0.013644821,0.015972847,0.0087498487,0.0103777416,0.012684002399999998,nan,nan,0.012175967616666667
2461.843427877885,2371.8318149004917,0.0059394563,0.005781738000000001,0.006108693,0.008471285,0.009110440000000001,nan,nan,nan,0.007082322460000001
2460.466658845277,2371.0209240645227,0.00487914019,0.0048543219,0.0054799813,0.006266243000000001,nan,nan,nan,nan,0.0053699215975
2462.6352793614665,2373.1787788881434,0.00773679,0.007252939999999999,0.00732443891,0.006264664,nan,nan,nan,nan,0.007144708227499999
2466.3885,2369.2833,0.0011362,0.000108161,0.000327159,0.000608956,nan,nan,nan,nan,0.0005451189999999999
2460.974349470999,2372.2402388496143,0.00910964,0.008857839999999999,0.0091938,nan,nan,nan,nan,nan,0.009053760000000001
2463.443772510188,2374.5107281576657,0.009385295,0.008839461,nan,nan,nan,nan,nan,nan,0.009112378
2463.6520258842684,2372.9870518548287,0.009074964,0.008949378,nan,nan,nan,nan,nan,nan,0.009012171
2465.9998,2370.1123,0.000376934,0.00115931,0.00124989,nan,nan,nan,nan,nan,0.0009287113333333333
2461.0743994553495,2372.9502935034334,0.0060554450000000004,0.006271227,nan,nan,nan,nan,nan,nan,0.006163336
2464.408348648949,2375.683945980551,0.01044372,nan,nan,nan,nan,nan,nan,nan,0.01044372
2464.868861375483,2373.982638332673,0.0115976083,nan,nan,nan,nan,nan,nan,nan,0.0115976083
2467.2203,2371.0185,0.00138893,0.000645416,nan,nan,nan,nan,nan,nan,0.0010171730000000001
2461.932930696455,2374.1227846916713,0.00896009,nan,nan,nan,nan,nan,nan,nan,0.00896009
2468.8597177140978,2309.13861840904,0.06331172,0.086221133,0.034896875,0.016416,nan,nan,nan,nan,0.05021143200000001
2470.2254600245114,2310.603144350487,0.08793432086,nan,nan,nan,nan,nan,nan,nan,0.08793432086
2475.6927827727086,2248.6501846634364,0.06327617,0.024839029999999998,0.006882754,0.0021194,nan,nan,nan,nan,0.0242793385
2477.8777602909327,2185.5105520235957,0.008166411699999999,0.01822765,0.02176548,0.009008237,0.011926168999999999,0.012837560000000001,0.005338603,0.0017642080000000002,0.0111292898375
2478.599273046351,2186.644263410147,0.02243622,0.021805059999999998,0.024909689999999998,0.01421286,0.01337781359,nan,nan,nan,0.019348328717999998
2479.996614318755,2188.0111244875907,0.024169629999999998,0.01829867,0.01797107,0.01121016,nan,nan,nan,nan,0.0179123825
2482.6916,2184.624,0.000184247,0.00286996,0.00403573,0.000584497,nan,nan,nan,nan,0.0019186085
2478.539378578896,2187.4363005591968,0.0168742,0.03207838,0.02126284,0.01523977,nan,nan,nan,nan,0.0213637975
2481.2042743148295,2189.0721242098025,0.030260243,0.023141630000000003,nan,nan,nan,nan,nan,nan,0.0267009365
2484.096,2185.4375,0.00636765,0.00648269,nan,nan,nan,nan,nan,nan,0.00642517
2479.750112292978,2188.3569723966516,0.026257079,0.03008712,nan,nan,nan,nan,nan,nan,0.0281720995
2482.2457413266443,2190.3440680777803,0.03883151,nan,nan,nan,nan,nan,nan,nan,0.03883151
2482.4486485463517,2188.767122368674,0.0403956,nan,nan,nan,nan,nan,nan,nan,0.0403956
2483.9173,2186.2794,0.00403525,nan,nan,nan,nan,nan,nan,nan,0.00403525
2479.6453020714725,2189.144813147011,0.02202105,nan,nan,nan,nan,nan,nan,nan,0.02202105
2483.906675315123,2129.411107652851,0.1556139,0.15596169999999998,0.1523739,0.15673479999999998,0.1565517,0.1542601,0.1544967,0.15222759999999996,0.15477754999999999
2484.309422212763,2127.690524726015,0.2511367,0.21677194,0.200096,0.14182820000000002,0.14810099999999998,0.20568979999999998,0.14290819999999999,0.14595919999999998,0.18156138
2483.0517347619502,2127.261360209505,0.1821342,0.14659824999999999,0.129716,0.16974698,0.12362530000000001,0.13313884999999998,0.17736087,0.121858842,0.14802241149999998
2481.658364123493,2126.9653292705125,0.1129232,0.056807163,0.0489362,0.0544569,0.1397576,0.051374,0.0551638,0.1907084,0.088765907875
2482.9451,2124.5587,0.00969331,0.0226034,0.016408,0.09930129,0.0204366,0.115483,0.119887,0.1063582,0.06377134999999999
2485.107877011828,2130.3927330800902,0.1478817,0.1550447,0.1581376,0.1582182,0.1539156,0.1582065,0.15425540000000001,nan,0.15509424285714285
2485.571590477742,2128.628090061478,0.2780685,0.2669385,0.24167084,0.2629629,0.2713588,0.2520862,0.263139,nan,0.26231782
2484.3308945815565,2128.1782462051297,0.21634351000000002,0.19917979999999996,0.17058933,0.21270500000000003,0.224614174,0.18167769999999997,0.21281357899999997,0.22884424,0.205845916625
2483.041613121008,2127.776808604389,0.14672501,0.1294846,0.10055738,0.1420372,0.18992509999999999,0.11129203000000001,0.14331817,0.16030887000000002,0.140456045
2484.328,2125.2888,0.0226383,0.0166126,0.00329473,0.0208966,0.154033724,0.15401189369999999,0.021964,nan,0.05620740681428571
2486.1027098922236,2131.654407109322,0.1231341,0.1416952,0.1530135,0.1481881,0.13696025,0.15115430000000002,nan,nan,0.142357575
2488.7818329613006,2128.0562042238635,0.14772020000000002,0.13485014,0.1463515,0.1527014,0.1403365,nan,nan,nan,0.144391948
2490.44,2125.8208,0.0153775,0.00154715,0.011841,0.0178783,0.00549968,nan,nan,nan,0.010428726000000001
2485.0329087318105,2131.0393476184463,0.1536119,0.1566381,0.12987938999999998,0.1236961,0.1565324,nan,nan,nan,0.144071578
2485.4417982483756,2129.3284969891456,0.2657418,0.24142771000000002,0.2784637,0.28730543000000003,0.25100340000000004,0.2815296,nan,nan,0.2675786066666667
